"BRCD","BRANCH","CIRCLE","NETWORK","MOD NO","MODULE","REG NO","BGL","BGLDESC","REF","AMOUNT","POST DATE","DAYS","TAT","SL NO","OVERDUE","DAYS PASSED"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250318479796069","-500","2025-03-18","0","45","3","-45","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250318480055505","-5000","2025-03-18","0","45","3","-45","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250318480083789","-600","2025-03-18","0","45","3","-45","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98731","SUSPENSE - OTHERS","SYS00000000465466014","-13500","2025-02-15","31","45","2","-14","32"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","1200000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250225428731675","-10000","2025-02-25","21","45","3","-24","22"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250313459520006","-500","2025-03-13","5","45","3","-40","6"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250313459526915","-9000","2025-03-13","5","45","3","-40","6"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250315432338354","-400","2025-03-15","3","45","3","-42","4"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250317447107056","-1000","2025-03-17","1","45","3","-44","2"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250317491374794","-700","2025-03-17","1","45","3","-44","2"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250317491995084","-8000","2025-03-17","1","45","3","-44","2"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250317491995520","-4000","2025-03-17","1","45","3","-44","2"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250317491999573","-8500","2025-03-17","1","45","3","-44","2"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250317492564331","-300","2025-03-17","1","45","3","-44","2"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250318200918914","-3577200","2025-03-18","0","45","3","-45","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250318200919247","-754300","2025-03-18","0","45","3","-45","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250318409267435","-20000","2025-03-18","0","45","3","-45","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250318409290087","-7500","2025-03-18","0","45","3","-45","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250318409908269","-500","2025-03-18","0","45","3","-45","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98731","SUSPENSE - OTHERS","SYS00000000466251467","-6200","2025-02-25","21","45","2","-24","22"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98731","SUSPENSE - OTHERS","SYS00000000466251488","-3190","2025-02-25","21","45","2","-24","22"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98731","SUSPENSE - OTHERS","SYS00000000467597537","-10000","2025-03-12","6","45","2","-39","7"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98744","SD - UNIDENTIFIED CREDITS","SYS00000000467933320","1086500","2025-03-17","1","45","1","-44","2"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98744","SD - UNIDENTIFIED CREDITS","SYS00000000467934138","3577200","2025-03-17","1","45","1","-44","2"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98744","SD - UNIDENTIFIED CREDITS","SYS00000000467934301","752800","2025-03-17","1","45","1","-44","2"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000467697869","22400","2025-03-13","5","45","1","-40","6"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000468074234","500","2025-03-18","0","45","1","-45","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","-41900000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","500000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","1100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","700000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","900000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","200000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","1000000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","300000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","200000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","600000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","200000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","1200000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","200000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","900000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","600000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","200000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","200000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","100000","2025-03-18","0","3","5","-3","1"
"18226","SCAB TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","1","3199842","ATM CASH INTERMEDIATE ACCOUNT","0182261104256440","1000000","2025-03-18","0","3","5","-3","1"
"18265","DINDIGUL TOWN                           ","CHENNAI","2","22","TRICHY","4","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000466519924","6000","2025-02-28","18","45","1","-27","19"
"18265","DINDIGUL TOWN                           ","CHENNAI","2","22","TRICHY","4","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000465011675","10","2025-02-10","36","45","1","-9","37"
"18265","DINDIGUL TOWN                           ","CHENNAI","2","22","TRICHY","4","98731","SUSPENSE - OTHERS","SYS00000000466363278","-12683.6","2025-02-27","19","45","2","-26","20"
"18265","DINDIGUL TOWN                           ","CHENNAI","2","22","TRICHY","4","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000468072193","10","2025-03-18","0","45","1","-45","1"
"18265","DINDIGUL TOWN                           ","CHENNAI","2","22","TRICHY","4","98731","SUSPENSE - OTHERS","SYS00000000465789891","-50000","2025-02-19","27","45","2","-18","28"
"18370","KILVELUR ","CHENNAI","2","22","TRICHY","5","98731","SUSPENSE - OTHERS","SYS00000000467163449","-11000","2025-03-07","11","45","2","-34","12"
"18370","KILVELUR ","CHENNAI","2","22","TRICHY","5","98731","SUSPENSE - OTHERS","SYS00000000467466976","-13252.63","2025-03-11","7","45","2","-38","8"
"18370","KILVELUR ","CHENNAI","2","22","TRICHY","5","4897932","INWARD SUBSIDY REMIT - NEFT/RTGS","SYS00000000467979165","165000","2025-03-17","1","7","6","-6","2"
"18370","KILVELUR ","CHENNAI","2","22","TRICHY","5","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250221403260629","-224.78","2025-02-21","25","45","3","-20","26"
"18613","THIRUKATTUPALLI ","CHENNAI","2","22","TRICHY","2","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000468090789","4000","2025-03-18","0","45","1","-45","1"
"18613","THIRUKATTUPALLI ","CHENNAI","2","22","TRICHY","2","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250301529677909","-10000","2025-03-01","17","45","3","-28","18"
"18613","THIRUKATTUPALLI ","CHENNAI","2","22","TRICHY","2","98731","SUSPENSE - OTHERS","SYS00000000468090768","-3500","2025-03-18","0","45","2","-45","1"
"18615","MAYILADUTHURAI TOWN                     ","CHENNAI","2","22","TRICHY","5","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000467584041","840000","2025-03-12","6","45","1","-39","7"
"18615","MAYILADUTHURAI TOWN                     ","CHENNAI","2","22","TRICHY","5","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000467467332","25000","2025-03-11","7","45","1","-38","8"
"18615","MAYILADUTHURAI TOWN                     ","CHENNAI","2","22","TRICHY","5","98731","SUSPENSE - OTHERS","SYS00000000467736638","-3983.86","2025-03-14","4","45","2","-41","5"
"18664","PETTAVAITHALAI ","CHENNAI","2","22","TRICHY","1","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250318513493456","-100","2025-03-18","0","45","3","-45","1"
"18664","PETTAVAITHALAI ","CHENNAI","2","22","TRICHY","1","4597998","INB MISCELLANEOUS DEBIT IMPS","SYS00000000467749642","-15000","2025-03-14","4","45","2","-41","5"
"18724","CENTRAL UNIVERSITY OF TAMILNADU TIRUVARU","CHENNAI","2","22","TRICHY","5","98746","SD - EXCESS CASH","SYS00000000464274825","500","2025-02-01","45","NA","NIL","NA","46"
"18725","NACHIYARKOIL ","CHENNAI","2","22","TRICHY","2","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000467962877","4000","2025-03-17","1","45","1","-44","2"
"18725","NACHIYARKOIL ","CHENNAI","2","22","TRICHY","2","98731","SUSPENSE - OTHERS","SYS00000000467959037","-14500","2025-03-17","1","45","2","-44","2"
"18726","RBO 5 NAGAPATTINAM                      ","CHENNAI","2","22","TRICHY","5","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000467383043","26888","2025-03-11","7","45","1","-38","8"
"18726","RBO 5 NAGAPATTINAM                      ","CHENNAI","2","22","TRICHY","5","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000467061995","29000","2025-03-06","12","45","1","-33","13"
"18726","RBO 5 NAGAPATTINAM                      ","CHENNAI","2","22","TRICHY","5","98731","SUSPENSE - OTHERS","SYS00000000467673939","-30585.6","2025-03-13","5","45","2","-40","6"
"18726","RBO 5 NAGAPATTINAM                      ","CHENNAI","2","22","TRICHY","5","98731","SUSPENSE - OTHERS","SYS00000000467672071","-2300000","2025-03-13","5","45","2","-40","6"
"18726","RBO 5 NAGAPATTINAM                      ","CHENNAI","2","22","TRICHY","5","98731","SUSPENSE - OTHERS","SYS00000000467064407","-121000","2025-03-06","12","45","2","-33","13"
"18726","RBO 5 NAGAPATTINAM                      ","CHENNAI","2","22","TRICHY","5","98731","SUSPENSE - OTHERS","SYS00000000467060135","-245400","2025-03-06","12","45","2","-33","13"
"18726","RBO 5 NAGAPATTINAM                      ","CHENNAI","2","22","TRICHY","5","98731","SUSPENSE - OTHERS","SYS00000000466818932","-21493.98","2025-03-04","14","45","2","-31","15"
"18726","RBO 5 NAGAPATTINAM                      ","CHENNAI","2","22","TRICHY","5","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000468094309","877488","2025-03-18","0","45","1","-45","1"
"18968","AGRI COMM BRANCH MANAMELKUDI            ","CHENNAI","2","22","TRICHY","2","98728","SUSPENSE - ADHOC PAYMENTS","SYS00000000465588834","-2000","2025-02-17","29","45","2","-16","30"
"18968","AGRI COMM BRANCH MANAMELKUDI            ","CHENNAI","2","22","TRICHY","2","4597997","INB MISCELLANEOUS CREDIT IMPS","SYS20250314319641042","3000","2025-03-14","4","15","7","-11","5"
"18968","AGRI COMM BRANCH MANAMELKUDI            ","CHENNAI","2","22","TRICHY","2","4597997","INB MISCELLANEOUS CREDIT IMPS","SYS20250314319640393","3000","2025-03-14","4","15","7","-11","5"
"18968","AGRI COMM BRANCH MANAMELKUDI            ","CHENNAI","2","22","TRICHY","2","4597997","INB MISCELLANEOUS CREDIT IMPS","SYS20250314319628703","3000","2025-03-14","4","15","7","-11","5"
"18968","AGRI COMM BRANCH MANAMELKUDI            ","CHENNAI","2","22","TRICHY","2","98731","SUSPENSE - OTHERS","SYS00000000467336623","-3500","2025-03-10","8","45","2","-37","9"
"18968","AGRI COMM BRANCH MANAMELKUDI            ","CHENNAI","2","22","TRICHY","2","98731","SUSPENSE - OTHERS","SYS00000000467333978","-6250.69","2025-03-10","8","45","2","-37","9"
"18968","AGRI COMM BRANCH MANAMELKUDI            ","CHENNAI","2","22","TRICHY","2","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250213438593977","-196.28","2025-02-13","33","45","3","-12","34"
"18968","AGRI COMM BRANCH MANAMELKUDI            ","CHENNAI","2","22","TRICHY","2","98581","ATM CASH DISB-CUST AC NOT DEBITED","SYS20250221403268105","-10000","2025-02-21","25","45","3","-20","26"
"61068","SMEC TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","9","4897932","INWARD SUBSIDY REMIT - NEFT/RTGS","SYS00000000467984644","138000","2025-03-17","1","7","6","-6","2"
"61068","SMEC TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","9","4897932","INWARD SUBSIDY REMIT - NEFT/RTGS","SYS00000000467982914","492000","2025-03-17","1","7","6","-6","2"
"61068","SMEC TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","9","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000467273145","60000","2025-03-10","8","45","1","-37","9"
"61068","SMEC TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","9","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000466865675","4059","2025-03-04","14","45","1","-31","15"
"61068","SMEC TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","9","4897932","INWARD SUBSIDY REMIT - NEFT/RTGS","SYS00000000468008731","88000","2025-03-17","1","7","6","-6","2"
"61068","SMEC TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","9","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000466314426","288555","2025-02-26","20","45","1","-25","21"
"61068","SMEC TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","9","98731","SUSPENSE - OTHERS","SYS00000000467529884","-100000","2025-03-12","6","45","2","-39","7"
"61068","SMEC TIRUCHIRAPALLI                     ","CHENNAI","2","22","TRICHY","9","98751","SUNDRY DEPOSITS-OTHERS","SYS00000000466314421","140175","2025-02-26","20","45","1","-25","21"
